School,Department,Name,Designation,Profile_Link,Education_Details,Post_Doctoral_Experiences,Areas_of_Specialization
School of Computer Science and Engineering (SCOPE),Information Security,Dr. Niha Kamal Basha,Assistant Professor,https://vit.ac.in/information-security/dr-niha-kamal-basha,"[{""Institution"": ""Crescent Institute of Science and Engineering"", ""Degree"": ""Ph.D"", ""Specialization"": ""Computer Science and Engineering"", ""Graduation_Year"": ""2021""}, {""Institution"": ""Crescent Institute of Science and Engineering"", ""Degree"": ""M.Tech"", ""Specialization"": ""Computer Science and Engineering"", ""Graduation_Year"": ""2015""}, {""Institution"": ""Avinashilingam University"", ""Degree"": ""BE"", ""Specialization"": ""Computer Science and Engineering"", ""Graduation_Year"": ""2013""}]",,"[""Artificial Intelligence"", ""Machine Learning"", ""Deep Learning"", ""Data Analytics"", ""Image and Signal Processing""]"
School of Computer Science and Engineering (SCOPE),Information Security,Dr. Parthasarathy G,Assistant Professor,https://vit.ac.in/information-security/dr-parthasarathy-g,"[{""Institution"": ""Anna University,Chennai"", ""Degree"": ""Ph.D"", ""Specialization"": ""CSE"", ""Graduation_Year"": ""2023""}, {""Institution"": ""Anna University,Tiruchirapalli"", ""Degree"": ""M.E"", ""Specialization"": ""CSE"", ""Graduation_Year"": ""2009""}, {""Institution"": ""University of Madras"", ""Degree"": ""B.E"", ""Specialization"": ""ICE"", ""Graduation_Year"": ""1996""}]",,"[""Machine Learning"", ""Deep Learning"", ""Artificial Intelligence"", ""Big Data"", ""Data Science""]"
School of Computer Science and Engineering (SCOPE),Information Security,Dr. Poornima,Assistant Professor,https://vit.ac.in/information-security/dr-poornima,"[{""Institution"": ""Anna University Chennai"", ""Degree"": ""PhD"", ""Specialization"": ""Online Social Network Security"", ""Graduation_Year"": ""2022""}]",Nil,"[""Online Social Networks Security"", ""Recommendation Systems"", ""Emotion Dynamics"", ""Data Analytics and IOT""]"
School of Computer Science and Engineering (SCOPE),Information Security,Dr. S M Prabin,Assistant Professor,https://vit.ac.in/information-security/dr-s-m-prabin,"[{""Institution"": ""Anna University Chennai"", ""Degree"": ""PhD"", ""Specialization"": ""Information and Communication Engineering"", ""Graduation_Year"": ""2021""}, {""Institution"": ""PSNA College of Engineering and Technology ,Dindigul"", ""Degree"": ""ME"", ""Specialization"": ""Computer Science and Engineering"", ""Graduation_Year"": ""2011""}, {""Institution"": ""Anna University Chennai"", ""Degree"": ""BE"", ""Specialization"": ""Computer Science and Engineering"", ""Graduation_Year"": ""2009""}]",,"[""Machine Learning"", ""Deep Learning""]"
School of Computer Science and Engineering (SCOPE),Information Security,Dr. Priyadharsini M,Assistant Professor,https://vit.ac.in/information-security/dr-priyadharsini-m,null,null,null
School of Computer Science and Engineering (SCOPE),Information Security,Mr. Rishin Haldar,Assistant Professor,https://vit.ac.in/information-security/mr-rishin-haldar,"[{""Institution"": ""B.L.D.E.A Engg. College, Bijapur, Karnatak University"", ""Degree"": ""Bachelor of Engineering"", ""Specialization"": ""Computer Science & Engineering"", ""Graduation_Year"": ""1997""}, {""Institution"": ""George Mason University, Fairfax, VA, USA"", ""Degree"": ""Master of Science"", ""Specialization"": ""Computer Science"", ""Graduation_Year"": ""2003""}]",,"[""Data Mining"", ""Artificial Intelligence"", ""Genetic Algorithms"", ""Machine Learning"", ""Bio-informatics""]"
School of Computer Science and Engineering (SCOPE),Information Security,Dr. Sabyasachi Kamila,Assistant Professor,https://vit.ac.in/information-security/dr-sabyasachi-kamila,"[{""Institution"": ""Indian Institute of Technology Patna"", ""Degree"": ""PhD"", ""Specialization"": ""Computer Science and Engineering"", ""Graduation_Year"": ""2021""}, {""Institution"": ""National Institute of Technology Durgapur"", ""Degree"": ""MTech"", ""Specialization"": ""Software Engineering"", ""Graduation_Year"": ""2015""}, {""Institution"": ""West Bengal University of Technology"", ""Degree"": ""BTech"", ""Specialization"": ""Computer Science and Engineering"", ""Graduation_Year"": ""2012""}, {""Institution"": ""West Bengal Council of Higher Secondary Education"", ""Degree"": ""Higher Secondary"", ""Specialization"": ""Science"", ""Graduation_Year"": ""2008""}, {""Institution"": ""West Bengal Board of Secondary Education"", ""Degree"": ""Secondary"", ""Specialization"": ""General"", ""Graduation_Year"": ""2006""}]","The University of Edinburgh, United Kingdom, August 2021 - December 2022","[""Natural Language Processing""]"
School of Computer Science and Engineering (SCOPE),Information Security,Dr. Samriddhi Sarkar,Assistant Professor,https://vit.ac.in/information-security/dr-samriddhi-sarkar,null,null,null
School of Computer Science and Engineering (SCOPE),Information Security,Dr. S Sridevi,Assistant Professor,https://vit.ac.in/information-security/dr-s-sridevi,"[{""Institution"": ""PSG College of Technology"", ""Degree"": ""Ph.D"", ""Specialization"": ""Blockchain, Machine Learning, Deep Learning, Web Service"", ""Graduation_Year"": ""2022""}]",,"[""Blockchain"", ""Machine Learning"", ""Deep Learning"", ""Web Service""]"
School of Computer Science and Engineering (SCOPE),Information Security,Dr. Somasundaram.S K,Assistant Professor,https://vit.ac.in/information-security/dr-somasundaram-s-k,"[{""Institution"": ""Anna University"", ""Degree"": ""Ph.D."", ""Specialization"": ""Medical Image Processing"", ""Graduation_Year"": ""2019""}, {""Institution"": ""Anna University"", ""Degree"": ""M.E."", ""Specialization"": ""Computer and Communication"", ""Graduation_Year"": ""2007""}, {""Institution"": ""Madurai Kamaraj University"", ""Degree"": ""B.E."", ""Specialization"": ""Computer Science and Engineering"", ""Graduation_Year"": ""2003""}]",,"[""Medical Image Processing"", ""Bioinformatics"", ""Cyber Security""]"
School of Computer Science and Engineering (SCOPE),Information Security,Dr. Thangaramya K,Assistant Professor,https://vit.ac.in/information-security/dr-thangaramya-k,null,null,null
School of Computer Science and Engineering (SCOPE),Information Security,Mrs. Anusha R,Asst. Professor (On Contract),https://vit.ac.in/information-security/mrs-anusha-r,null,null,null
School of Computer Science and Engineering (SCOPE),Information Security,Mr. Jayachandran J,Asst. Professor (Contract),https://vit.ac.in/information-security/mr-jayachandran-j,null,null,null
School of Computer Science and Engineering (SCOPE),Information Security,Mr. Manas Gautam,Asst. Professor (Contract),https://vit.ac.in/information-security/mr-manas-gautam,null,null,null
School of Computer Science and Engineering (SCOPE),Information Security,Ms. Vusirikkayala Gowthami,Asst. Professor (On Contract),https://vit.ac.in/information-security/ms-vusirikkayala-gowthami,null,null,null
School of Computer Science and Engineering (SCOPE),Analytics,Dr. Rajkumar S,Professor & HOD,https://vit.ac.in/analytics-scope/dr-rajkumar-s,"[{""Institution"": ""Vellore Institute of Technology"", ""Degree"": ""PhD"", ""Specialization"": ""Computer Science and Engineering"", ""Graduation_Year"": ""2017""}, {""Institution"": ""SSN College of Engineering"", ""Degree"": ""M.E"", ""Specialization"": ""Computer Science and Engineering"", ""Graduation_Year"": ""2010""}, {""Institution"": ""Anna University"", ""Degree"": ""B.E"", ""Specialization"": ""Computer Science and Engineering"", ""Graduation_Year"": ""2008""}]",,"[""Digital Image Processing"", ""Medical imaging"", ""Object Recognition"", ""Image Steganography"", ""Deep Learning""]"
School of Computer Science and Engineering (SCOPE),Analytics,Dr. Lakshmanan K,Professor,https://vit.ac.in/analytics-scope/dr-lakshmanan-k,null,null,null
School of Computer Science and Engineering (SCOPE),Analytics,Dr. BALAMURUGAN R,Professor,https://vit.ac.in/analytics-scope/dr-balamurugan-r,"[{""Institution"": ""Anna University"", ""Degree"": ""Ph.D"", ""Specialization"": ""Biclustering"", ""Graduation_Year"": ""2016""}]",,"[""Data mining and meta-heuristic optimization""]"
School of Computer Science and Engineering (SCOPE),Analytics,Dr. CHELLATAMILAN T,Professor,https://vit.ac.in/analytics-scope/dr-chellatamilan-t,"[{""Institution"": ""Madurai Kamaraj University"", ""Degree"": ""B.E"", ""Specialization"": ""Computer Engineering"", ""Graduation_Year"": ""1993""}, {""Institution"": ""Manipal Institute of Technology, Manipal"", ""Degree"": ""M.Tech"", ""Specialization"": ""Computer Science and Engineering"", ""Graduation_Year"": ""2003""}, {""Institution"": ""Anna University , Chennai"", ""Degree"": ""Ph.D"", ""Specialization"": ""Computer Science and Engineering"", ""Graduation_Year"": ""2013""}]",,"[""Cloud Computing"", ""Data Science"", ""Machine Learning"", ""Deep learning""]"
School of Computer Science and Engineering (SCOPE),Analytics,Dr. Dheeba J,Professor,https://vit.ac.in/analytics-scope/dr-dheeba-j,"[{""Institution"": ""Anna University, Chennai"", ""Degree"": ""BE"", ""Specialization"": ""Computer Science and Engineering"", ""Graduation_Year"": ""2005""}, {""Institution"": ""Anna University, Chennai"", ""Degree"": ""ME"", ""Specialization"": ""Computer Science and Engineering"", ""Graduation_Year"": ""2008""}, {""Institution"": ""Anna University, Chennai"", ""Degree"": ""PhD"", ""Specialization"": ""Information and Communication Engineering"", ""Graduation_Year"": ""2013""}]",,"[""Medical Image Processing""]"
School of Computer Science and Engineering (SCOPE),Analytics,Dr. T JOSHVA DEVADAS,Professor,https://vit.ac.in/analytics-scope/dr-t-joshva-devadas,"[{""Institution"": ""Madurai Kamaraj University"", ""Degree"": ""Ph.D"", ""Specialization"": ""Data MIning"", ""Graduation_Year"": ""2012""}, {""Institution"": ""Pondicherry University"", ""Degree"": ""M.Tech"", ""Specialization"": ""CSE"", ""Graduation_Year"": ""2001""}, {""Institution"": ""Madurai Kamaraj University"", ""Degree"": ""M.Phil"", ""Specialization"": ""Computer Science"", ""Graduation_Year"": ""2007""}, {""Institution"": ""Madurai Kamaraj University"", ""Degree"": ""M.Sc"", ""Specialization"": ""Computer Science"", ""Graduation_Year"": ""1996""}]",,"[""Data Mining"", ""IoT"", ""WSN"", ""Intelligent Computing""]"
School of Computer Science and Engineering (SCOPE),Analytics,Dr. Kakelli Anil Kumar,Professor,https://vit.ac.in/analytics-scope/dr-kakelli-anil-kumar,"[{""Institution"": ""Jawaharlal Nehru Technological University Hyderabad"", ""Degree"": ""Ph.D"", ""Specialization"": ""Computer Science and Engineering"", ""Graduation_Year"": ""2017""}, {""Institution"": ""Jawaharlal Nehru Technological University Hyderabad"", ""Degree"": ""M. Tech"", ""Specialization"": ""Software Engineering"", ""Graduation_Year"": ""2009""}]",,"[""Cyber Security"", ""IOT"", ""Artificial Intelligence"", ""Blockchain and Cryptocurrency"", ""Cloud Computing""]"
School of Computer Science and Engineering (SCOPE),Analytics,Dr. Kathiravan S,Professor,https://vit.ac.in/analytics-scope/dr-kathiravan-srinivasan,"[{""Institution"": ""Anna University, Chennai"", ""Degree"": ""Ph.D.,"", ""Specialization"": ""Information and Communication Engineering"", ""Graduation_Year"": ""2014""}, {""Institution"": ""Anna University, Chennai"", ""Degree"": ""M.E."", ""Specialization"": ""Communication Systems"", ""Graduation_Year"": ""2007""}, {""Institution"": ""Anna University, Chennai"", ""Degree"": ""B.E."", ""Specialization"": ""Electronics and Communication Engineering"", ""Graduation_Year"": ""2005""}]","National Ilan University, Taiwan","[""Machine Learning"", ""Artificial Intelligence"", ""Deep learning"", ""Communication Systems & Networks"", ""Computer Vision & Multimedia""]"
School of Computer Science and Engineering (SCOPE),Analytics,Dr. Madiajagan M,Professor,https://vit.ac.in/analytics-scope/dr-madiajagan-m,null,null,null
School of Computer Science and Engineering (SCOPE),Analytics,Dr. Priya G,Professor,https://vit.ac.in/analytics-scope/dr-priya-g,"[{""Institution"": ""VIT"", ""Degree"": ""Ph.D"", ""Specialization"": ""Trust Management"", ""Graduation_Year"": ""2018""}]",,"[""Trust Management"", ""Internet of Things"", ""Information security"", ""Blockchain Technology""]"
School of Computer Science and Engineering (SCOPE),Analytics,Dr. K Rajakumar,Professor,https://vit.ac.in/analytics-scope/dr-k-rajakumar,"[{""Institution"": ""College of Engineering, Guindy, Anna University"", ""Degree"": ""M.E.,Ph.D"", ""Specialization"": ""Image Processing"", ""Graduation_Year"": ""2014""}]",,"[""Image Processing"", ""Artificial Intelligence"", ""Machine Learning"", ""IOT"", ""Health Care Applications""]"
School of Computer Science and Engineering (SCOPE),Analytics,Dr. Rajkumar R,Professor,https://vit.ac.in/analytics-scope/dr-rajkumar-r,"[{""Institution"": ""MADRAS UNIVERSITY"", ""Degree"": ""B.E"", ""Specialization"": ""Electrical and Electronics Engineering"", ""Graduation_Year"": ""1999""}, {""Institution"": ""VIT University"", ""Degree"": ""M.Tech"", ""Specialization"": ""Computer Science and Engineering"", ""Graduation_Year"": ""2002""}, {""Institution"": ""VIT UniversityNA"", ""Degree"": ""Ph.D"", ""Specialization"": ""Mobile Cloud Computing"", ""Graduation_Year"": ""2014""}]",,"[""Data Analytics"", ""Data Visualization""]"
School of Computer Science and Engineering (SCOPE),Analytics,Dr. Santhi K,Professor,https://vit.ac.in/analytics-scope/dr-santhi-k,null,null,null
School of Computer Science and Engineering (SCOPE),Analytics,Dr. Sudha S,Professor,https://vit.ac.in/analytics-scope/dr-sudha-s,"[{""Institution"": ""Vellore Institute of Technology"", ""Degree"": ""Ph.D"", ""Specialization"": ""Information Technology and Engineering"", ""Graduation_Year"": ""2017""}]",NIL,"[""Cloud Computing"", ""Machine Learning and Deep learning"", ""Network Security"", ""Cyber Security"", ""Digital Image processing""]"
School of Computer Science and Engineering (SCOPE),Analytics,Dr. Vimaladevi K,Professor,https://vit.ac.in/analytics-scope/dr-vimaladevi-k,null,null,null
School of Computer Science and Engineering (SCOPE),Analytics,Dr. Adaline Suji R,Associate Professor,https://vit.ac.in/analytics-scope/dr-adaline-suji-r,null,null,null
School of Computer Science and Engineering (SCOPE),Analytics,Dr. Anny Leema,Associate Professor,https://vit.ac.in/analytics-scope/dr-anny-leema,"[{""Institution"": ""BHARATHIDASAN UNIVERSITY"", ""Degree"": ""MCA"", ""Specialization"": ""COMPUTER APPLICATIONS"", ""Graduation_Year"": ""2002""}, {""Institution"": ""MADURAI KAMARAJ UNIVERSITY"", ""Degree"": ""M.Phil"", ""Specialization"": ""COMPUTER SCIENCE"", ""Graduation_Year"": ""2004""}, {""Institution"": ""KARPAGAM UNIVERSITY"", ""Degree"": ""PH.D."", ""Specialization"": ""COMPUTER SCIENCE"", ""Graduation_Year"": ""2013""}]",,"[""DATA MINING"", ""WEB MINING"", ""E-LEARNING"", ""RFID"", ""Machine Learning""]"
School of Computer Science and Engineering (SCOPE),Analytics,Dr. P Balakrishnan,Associate Professor,https://vit.ac.in/analytics-scope/dr-p-balakrishnan,"[{""Institution"": ""Madras Institute of Technology, Anna University Chennai"", ""Degree"": ""Ph.D"", ""Specialization"": ""Information and Communication"", ""Graduation_Year"": ""2012""}, {""Institution"": ""College of Engineering, Guindy(Main Campus), Anna University, Chennai"", ""Degree"": ""M.E"", ""Specialization"": ""Applied Electronics"", ""Graduation_Year"": ""2004""}, {""Institution"": ""Government College of Engineering, Bargur, Madras University"", ""Degree"": ""B.E"", ""Specialization"": ""EEE"", ""Graduation_Year"": ""1998""}]","Post Doctoral Research Fellow, KINDI Lab for Computing Research, Qatar University, Qatar,     Post Doctoral Research Fellow, Communication and Networking Laboratory, National University of Singapore, Kent Ridge campus,  Singapore.","[""Machine Learning"", ""Blockchain Technologies"", ""Machine Learning"", ""Deep Learning"", ""IIoT"", """"]"
